,pressure,wavenumber,opd,w0,g0
254,12,4166.666666666667,0.0,0.0,0.0
255,12,4347.826086956522,0.0,0.0,0.0
256,12,4545.454545454545,0.0,0.0,0.0
257,12,4761.9047619047615,0.0,0.0,0.0
258,12,5000.0,0.0,0.0,0.0
259,12,5263.1578947368425,0.0,0.0,0.0
260,12,5555.555555555556,0.0,0.0,0.0
261,12,5882.352941176471,0.0,0.0,0.0
262,12,6250.0,0.0,0.0,0.0
263,12,6666.666666666667,0.0,0.0,0.0
264,12,7142.857142857143,0.0,0.0,0.0
265,12,7692.307692307692,0.0,0.0,0.0
266,12,8333.333333333334,0.0,0.0,0.0
267,12,9090.90909090909,0.0,0.0,0.0
268,12,10000.0,0.0,0.0,0.0
269,12,11111.111111111111,0.0,0.0,0.0
270,12,12500.0,0.0,0.0,0.0
271,12,14285.714285714286,0.0,0.0,0.0
272,12,16666.666666666668,0.0,0.0,0.0
273,12,20000.0,0.0,0.0,0.0
274,12,25000.0,0.0,0.0,0.0
275,12,33333.333333333336,0.0,0.0,0.0
276,13,4000.0,0.0,0.0,0.0
277,13,4166.666666666667,0.0,0.0,0.0
278,13,4347.826086956522,0.0,0.0,0.0
279,13,4545.454545454545,0.0,0.0,0.0
280,13,4761.9047619047615,0.0,0.0,0.0
281,13,5000.0,0.0,0.0,0.0
282,13,5263.1578947368425,0.0,0.0,0.0
283,13,5555.555555555556,0.0,0.0,0.0
284,13,5882.352941176471,0.0,0.0,0.0
285,13,6250.0,0.0,0.0,0.0
286,13,6666.666666666667,0.0,0.0,0.0
287,13,7142.857142857143,0.0,0.0,0.0
288,13,7692.307692307692,0.0,0.0,0.0
289,13,8333.333333333334,0.0,0.0,0.0
290,13,9090.90909090909,0.0,0.0,0.0
291,13,10000.0,0.0,0.0,0.0
292,13,11111.111111111111,0.0,0.0,0.0
293,13,12500.0,0.0,0.0,0.0
294,13,14285.714285714286,0.0,0.0,0.0
295,13,16666.666666666668,0.0,0.0,0.0
296,13,20000.0,0.0,0.0,0.0
297,13,25000.0,0.0,0.0,0.0
298,13,33333.333333333336,0.0,0.0,0.0
299,14,4000.0,0.0,0.0,0.0
300,14,4166.666666666667,0.0,0.0,0.0
301,14,4347.826086956522,0.0,0.0,0.0
302,14,4545.454545454545,0.0,0.0,0.0
303,14,4761.9047619047615,0.0,0.0,0.0
304,14,5000.0,0.0,0.0,0.0
305,14,5263.1578947368425,0.0,0.0,0.0
306,14,5555.555555555556,0.0,0.0,0.0
307,14,5882.352941176471,0.0,0.0,0.0
308,14,6250.0,0.0,0.0,0.0
309,14,6666.666666666667,0.0,0.0,0.0
310,14,7142.857142857143,0.0,0.0,0.0
311,14,7692.307692307692,0.0,0.0,0.0
312,14,8333.333333333334,0.0,0.0,0.0
313,14,9090.90909090909,0.0,0.0,0.0
314,14,10000.0,0.0,0.0,0.0
315,14,11111.111111111111,0.0,0.0,0.0
316,14,12500.0,0.0,0.0,0.0
317,14,14285.714285714286,0.0,0.0,0.0
318,14,16666.666666666668,0.0,0.0,0.0
319,14,20000.0,0.0,0.0,0.0
320,14,25000.0,0.0,0.0,0.0
321,14,33333.333333333336,0.0,0.0,0.0
322,15,4000.0,0.0,0.0,0.0
323,15,4166.666666666667,0.0,0.0,0.0
324,15,4347.826086956522,0.0,0.0,0.0
325,15,4545.454545454545,0.0,0.0,0.0
326,15,4761.9047619047615,0.0,0.0,0.0
327,15,5000.0,0.0,0.0,0.0
328,15,5263.1578947368425,0.0,0.0,0.0
329,15,5555.555555555556,0.0,0.0,0.0
330,15,5882.352941176471,0.0,0.0,0.0
331,15,6250.0,0.0,0.0,0.0
332,15,6666.666666666667,0.0,0.0,0.0
333,15,7142.857142857143,0.0,0.0,0.0
334,15,7692.307692307692,0.0,0.0,0.0
335,15,8333.333333333334,0.0,0.0,0.0
336,15,9090.90909090909,0.0,0.0,0.0
337,15,10000.0,0.0,0.0,0.0
338,15,11111.111111111111,0.0,0.0,0.0
339,15,12500.0,0.0,0.0,0.0
340,15,14285.714285714286,0.0,0.0,0.0
341,15,16666.666666666668,0.0,0.0,0.0
342,15,20000.0,0.0,0.0,0.0
